tweet_id,text,source,user_id,sentiment,topic,rumor_label
870,Feeling great today! #positivevibes,Online Forum,768663,Negative,COVID-19,True
871,Protect your data with the latest cybersecurity measures.,Gossip Magazine,542733,Neutral,Weather,True
872,Celebrity gossip: What's happening in Hollywood?,News,850853,Positive,Celebrity,False
873,Conspiracy theories are everywhere these days...,Social Media,256594,Neutral,Discovery,True
874,Weather forecast: Expect rain showers tomorrow.,Online Forum,999137,Negative,Health,False
875,New tech gadget just released! #excited,News,616430,Neutral,Cybersecurity,False
876,Celebrity gossip: What's happening in Hollywood?,Online Forum,219750,Negative,UFO,True
877,COVID-19 update: Cases are on the rise again.,Science Journal,147296,Neutral,Community,False
878,Just saw a UFO in my backyard! 👽,Science Journal,157435,Positive,Conspiracy,True
879,Feeling great today! #positivevibes,Tech Magazine,247223,Neutral,Health,False
880,Just discovered a new species of butterfly!,Health Magazine,984614,Positive,Animals,False
881,Conspiracy theories are everywhere these days...,Government,403904,Neutral,Tech,False
882,Animals are so fascinating!,News,888667,Neutral,Weather,True
883,COVID-19 update: Cases are on the rise again.,Gossip Magazine,252535,Negative,COVID-19,False
884,Just saw a UFO in my backyard! 👽,Online Forum,123883,Neutral,UFO,False
885,Animals are so fascinating!,Online Forum,137076,Negative,Weather,True
886,Celebrity gossip: What's happening in Hollywood?,Online Forum,995811,Neutral,Celebrity,False
887,Animals are so fascinating!,News,404837,Neutral,Discovery,False
888,Protect your data with the latest cybersecurity measures.,Government,393871,Negative,Celebrity,False
889,Just saw a UFO in my backyard! 👽,Health Magazine,179147,Neutral,COVID-19,False
890,COVID-19 update: Cases are on the rise again.,Health Magazine,698660,Negative,Conspiracy,False
891,Conspiracy theories are everywhere these days...,Online Forum,123558,Negative,Celebrity,False
892,Community event happening this weekend! Join us!,Gossip Magazine,523857,Neutral,UFO,True
893,Feeling great today! #positivevibes,Gossip Magazine,876376,Positive,Weather,False
894,Conspiracy theories are everywhere these days...,Government,360148,Negative,Cybersecurity,True
895,Conspiracy theories are everywhere these days...,Science Journal,934508,Positive,Health,True
896,Conspiracy theories are everywhere these days...,Health Magazine,509506,Neutral,Discovery,False
897,Protect your data with the latest cybersecurity measures.,News,118597,Negative,Tech,True
898,COVID-19 update: Cases are on the rise again.,Health Magazine,784769,Neutral,Discovery,True
899,Feeling great today! #positivevibes,Health Magazine,679033,Positive,Cybersecurity,True
900,Just saw a UFO in my backyard! 👽,Government,648970,Negative,Celebrity,True
901,Animals are so fascinating!,News,812979,Positive,Animals,False
902,Animals are so fascinating!,Twitter,859584,Negative,Community,True
903,Celebrity gossip: What's happening in Hollywood?,Science Journal,292401,Neutral,COVID-19,True
904,Community event happening this weekend! Join us!,Science Journal,832076,Positive,Discovery,False
905,Protect your data with the latest cybersecurity measures.,News,916225,Neutral,COVID-19,False
906,Animals are so fascinating!,Government,302853,Neutral,UFO,True
907,Community event happening this weekend! Join us!,Tech Magazine,654324,Neutral,Tech,True
908,Community event happening this weekend! Join us!,Online Forum,452414,Negative,Discovery,False
909,Animals are so fascinating!,Tech Magazine,603431,Neutral,Conspiracy,True
910,Conspiracy theories are everywhere these days...,Gossip Magazine,538065,Positive,Tech,False
911,COVID-19 update: Cases are on the rise again.,Government,887501,Negative,Weather,False
912,COVID-19 update: Cases are on the rise again.,Science Journal,364053,Negative,Tech,False
913,Just discovered a new species of butterfly!,News,981290,Neutral,Cybersecurity,True
914,Animals are so fascinating!,Twitter,799697,Positive,Conspiracy,True
915,Weather forecast: Expect rain showers tomorrow.,Twitter,475496,Positive,UFO,True
916,Celebrity gossip: What's happening in Hollywood?,Online Forum,715010,Neutral,Weather,True
917,Weather forecast: Expect rain showers tomorrow.,Twitter,205586,Positive,Celebrity,True
918,Protect your data with the latest cybersecurity measures.,Gossip Magazine,657706,Negative,UFO,True
919,Just saw a UFO in my backyard! 👽,Gossip Magazine,865581,Negative,Health,False
920,Community event happening this weekend! Join us!,Twitter,837800,Negative,Conspiracy,False
921,Weather forecast: Expect rain showers tomorrow.,Social Media,644930,Neutral,Weather,True
922,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,972993,Negative,Discovery,False
923,Feeling great today! #positivevibes,News,533831,Negative,COVID-19,True
924,Celebrity gossip: What's happening in Hollywood?,News,178469,Negative,Weather,True
925,Just discovered a new species of butterfly!,Science Journal,559967,Positive,Animals,True
926,Animals are so fascinating!,Twitter,345167,Neutral,Tech,False
927,Just discovered a new species of butterfly!,Science Journal,992365,Positive,COVID-19,False
928,Protect your data with the latest cybersecurity measures.,Science Journal,791878,Positive,UFO,True
929,Conspiracy theories are everywhere these days...,Gossip Magazine,384998,Positive,COVID-19,True
930,Just saw a UFO in my backyard! 👽,Tech Magazine,238050,Neutral,Animals,False
931,Feeling great today! #positivevibes,Government,869393,Negative,Animals,False
932,Just discovered a new species of butterfly!,Social Media,878150,Neutral,Conspiracy,False
933,New tech gadget just released! #excited,Health Magazine,686052,Negative,Conspiracy,True
934,Animals are so fascinating!,Social Media,344022,Negative,Discovery,True
935,Community event happening this weekend! Join us!,Gossip Magazine,144344,Negative,COVID-19,True
936,Animals are so fascinating!,Health Magazine,467587,Positive,Cybersecurity,True
937,Protect your data with the latest cybersecurity measures.,Health Magazine,523072,Negative,Health,False
938,Just saw a UFO in my backyard! 👽,Health Magazine,320561,Negative,COVID-19,True
939,Weather forecast: Expect rain showers tomorrow.,News,932277,Neutral,UFO,False
940,Weather forecast: Expect rain showers tomorrow.,Twitter,968805,Neutral,Animals,False
941,Animals are so fascinating!,Government,744976,Negative,Discovery,True
942,Just discovered a new species of butterfly!,Government,629108,Positive,Health,False
943,Weather forecast: Expect rain showers tomorrow.,Social Media,588492,Negative,Community,True
944,Celebrity gossip: What's happening in Hollywood?,Online Forum,500837,Negative,Animals,True
945,Community event happening this weekend! Join us!,Government,572439,Neutral,Cybersecurity,False
946,New tech gadget just released! #excited,Science Journal,369806,Neutral,COVID-19,True
947,Protect your data with the latest cybersecurity measures.,Government,472095,Positive,Conspiracy,True
948,Weather forecast: Expect rain showers tomorrow.,Twitter,121572,Neutral,Cybersecurity,True
949,Just discovered a new species of butterfly!,Online Forum,268292,Negative,Discovery,True
950,Conspiracy theories are everywhere these days...,Gossip Magazine,951924,Neutral,Conspiracy,False
951,Just saw a UFO in my backyard! 👽,Twitter,676337,Negative,Celebrity,True
952,New tech gadget just released! #excited,Social Media,722277,Positive,Animals,True
953,Just discovered a new species of butterfly!,Twitter,131938,Negative,Community,True
954,Community event happening this weekend! Join us!,Tech Magazine,251907,Positive,Conspiracy,False
955,New tech gadget just released! #excited,Tech Magazine,972954,Neutral,Tech,True
956,Weather forecast: Expect rain showers tomorrow.,Government,778520,Positive,Conspiracy,False
957,Feeling great today! #positivevibes,Twitter,444499,Negative,Health,False
958,Just saw a UFO in my backyard! 👽,Government,164831,Positive,Health,False
959,New tech gadget just released! #excited,Social Media,110090,Negative,Health,False
960,COVID-19 update: Cases are on the rise again.,Government,169656,Neutral,Weather,False
961,Animals are so fascinating!,Social Media,348447,Neutral,Discovery,False
962,Conspiracy theories are everywhere these days...,Health Magazine,586970,Negative,Tech,True
963,Just discovered a new species of butterfly!,Science Journal,526899,Negative,Tech,False
964,New tech gadget just released! #excited,Science Journal,386187,Negative,Celebrity,True
965,Just saw a UFO in my backyard! 👽,Social Media,941193,Positive,Community,False
966,New tech gadget just released! #excited,Social Media,270094,Neutral,Discovery,True
967,Conspiracy theories are everywhere these days...,Twitter,562047,Negative,Tech,False
968,Celebrity gossip: What's happening in Hollywood?,Twitter,940032,Positive,Tech,False
969,Celebrity gossip: What's happening in Hollywood?,Gossip Magazine,247999,Negative,Conspiracy,True
970,Animals are so fascinating!,Gossip Magazine,409000,Negative,Discovery,True
971,Celebrity gossip: What's happening in Hollywood?,Social Media,643202,Negative,Health,True
972,Animals are so fascinating!,News,416693,Neutral,UFO,False
973,Celebrity gossip: What's happening in Hollywood?,Government,951511,Negative,Conspiracy,False
974,Feeling great today! #positivevibes,Online Forum,654328,Negative,Community,False
975,Feeling great today! #positivevibes,Tech Magazine,736129,Negative,COVID-19,False
976,Community event happening this weekend! Join us!,Government,152382,Negative,UFO,False
977,COVID-19 update: Cases are on the rise again.,Tech Magazine,406422,Neutral,Celebrity,False
978,Weather forecast: Expect rain showers tomorrow.,Government,605607,Neutral,Health,False
979,Animals are so fascinating!,Social Media,252470,Negative,UFO,True
980,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,675224,Negative,Discovery,True
981,Community event happening this weekend! Join us!,Gossip Magazine,533415,Neutral,COVID-19,True
982,New tech gadget just released! #excited,Tech Magazine,324320,Neutral,Conspiracy,True
983,Just saw a UFO in my backyard! 👽,Social Media,559151,Negative,Conspiracy,True
984,Just discovered a new species of butterfly!,Health Magazine,460849,Neutral,Discovery,True
985,Protect your data with the latest cybersecurity measures.,Government,718569,Neutral,Tech,True
986,Celebrity gossip: What's happening in Hollywood?,News,341546,Negative,Weather,False
987,Just discovered a new species of butterfly!,Gossip Magazine,885361,Positive,Weather,False
988,Weather forecast: Expect rain showers tomorrow.,Health Magazine,911108,Positive,UFO,False
989,Feeling great today! #positivevibes,Social Media,892673,Negative,Celebrity,True
990,Animals are so fascinating!,Health Magazine,843979,Negative,Celebrity,False
991,Animals are so fascinating!,Government,317733,Neutral,Tech,True
992,Protect your data with the latest cybersecurity measures.,Science Journal,945080,Positive,Weather,False
993,Feeling great today! #positivevibes,Social Media,319415,Positive,Community,False
994,Just discovered a new species of butterfly!,Government,238939,Neutral,Conspiracy,True
995,Weather forecast: Expect rain showers tomorrow.,Social Media,821495,Neutral,Animals,False
996,Protect your data with the latest cybersecurity measures.,Social Media,396252,Positive,Tech,True
997,Animals are so fascinating!,Science Journal,141109,Negative,Celebrity,False
998,Celebrity gossip: What's happening in Hollywood?,News,576010,Positive,Conspiracy,True
999,Just discovered a new species of butterfly!,Social Media,774536,Positive,Community,False
1000,New tech gadget just released! #excited,Tech Magazine,141697,Positive,Cybersecurity,True
